Date,Week,Auction_Number,Category,Manufacturer,Grade,Price,USD_Buying,USD_Selling,Crude_Oil_Price_LKR
2024-05-15,20,19,LOW GROWNS,Liyonta,PEK,2350,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Liyonta,PEK1,2550,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Green Lanka,PEK1,2250,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Pothotuwa,PEK1,2200,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Dampahala,PEK1,2200,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Halpewatte Uva,BOP,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Shawlands,BOP,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Dickwella,BOP,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Sarnia Plaiderie,BOP,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Aruna Passara,BOP,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Telbedde,BOPSp,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Blossoms Uva Tea,BOPSp,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Demodara 'S',BOPSp,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Uva Samovar,BOPSp,1550,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Dickwella,BOPF/BOPFSp,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Roseland Uva,BOP1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Halpewatte Uva,BOP1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,High Spring,FBOP/FBOP1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Misty Uva,FBOP/FBOP1,1850,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Halpewatte Uva,FBOPF/FBOPF1,1800,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Blossoms Uva Tea,FBOPF/FBOPF1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Sarnia Plaiderie,FBOPF/FBOPF1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Demodara 'S',FBOPF/FBOPF1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Uva Samovar,FBOPF/FBOPF1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Misty Uva,OP/OPA,1420,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Rathkelle Uva,OP/OPA,1420,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Wewesse,OP/OPA,1400,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Shawlands,OP/OPA,1360,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Telbedde,OP1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Uva Samovar,OP1,1850,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Shawlands,OP1,1850,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Halpewatte Uva,PEK/PEK1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Sarnia Plaiderie,PEK/PEK1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Ambrosia Uva,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Misty Uva,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Uvatenne,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Demodara 'S',PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Glen Alpin,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,High Spring,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Aruna Keppetipola,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA MEDIUM,Shawlands,PEK/PEK1,1550,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Glenanore,BOP,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Gonamotawa,BOPSp,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Criag,BOPSp,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Uva Highlands,BOPF/BOPFSp,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Glenanore,BOP1,1950,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Ellathota Uva,BOP1,1950,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Gonamotawa,FBOP/FBOP1,1850,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Ellathota Uva,FBOP/FBOP1,1850,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Glenanore,FBOP/FBOP1,1800,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Spring Valley,FBOP/FBOP1,1800,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Criag,FBOP/FBOP1,1800,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Spring Valley,FBOPF/FBOPF1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Criag,FBOPF/FBOPF1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Gonamotawa,FBOPF/FBOPF1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Oodoowerre,FBOPF/FBOPF1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Ranaya,FBOPF/FBOPF1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Glenanore,FBOPF/FBOPF1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Spring Valley,OP/OPA,1400,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Gonamotawa,OP/OPA,1380,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Mount Uva,OP/OPA,1380,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Uvakellie,OP/OPA,1380,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Criag,OP1,1800,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Gonamotawa,PEK/PEK1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Glenanore,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Ranaya,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Criag,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Battawatte,PEK/PEK1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,UVA HIGH,Spring Valley,PEK/PEK1,1550,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX HIGH,Dunsinane CTC,PF1,1320,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX HIGH,Mount Vernon CTC,BP1,830,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX HIGH,Florence CTC,BP1,830,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX MEDIUM,New Peacock CTC,PF1,1280,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX MEDIUM,Delta CTC,PF1,1280,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX MEDIUM,New Peacock CTC,BP1,1000,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX MEDIUM,Donside CTC,BPS,800,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX LOW,Kalubowitiyana CTC,PF1,1460,295.6765,305.2385,23722.1256
2024-05-15,20,19,UNORTHODOX LOW,Suduwelipothahena CTC,BP1,1220,295.6765,305.2385,23722.1256
2024-05-15,20,19,PREMIUM FLOWERY,New Hopewell,FBOPFSp,6700,295.6765,305.2385,23722.1256
2024-05-15,20,19,PREMIUM FLOWERY,New Deniyaya,FBOPFExSp,7850,295.6765,305.2385,23722.1256
2024-05-15,20,19,PREMIUM FLOWERY,Andaradeniya Super,FBOPFExSp,7850,295.6765,305.2385,23722.1256
2024-05-15,20,19,PREMIUM FLOWERY,Kamarangapitiya,FBOPFExSp1,8500,295.6765,305.2385,23722.1256
2024-05-15,20,19,DUSTS,Wattegodde,DUST1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,DUSTS,Ceciliyan CTC,DUST1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,DUSTS,Kalubowitiyana CTC,PD,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,OFF GRADES,Norwood,FGS/FGS1,1220,295.6765,305.2385,23722.1256
2024-05-15,20,19,OFF GRADES,Wanarajah,FGS/FGS1,1180,295.6765,305.2385,23722.1256
2024-05-15,20,19,OFF GRADES,Liyonta CTC,PFGS,1240,295.6765,305.2385,23722.1256
2024-05-15,20,19,OFF GRADES,Aldora,BM,1300,295.6765,305.2385,23722.1256
2024-05-15,20,19,OFF GRADES,Golden Garden,BM,1300,295.6765,305.2385,23722.1256
2024-05-15,20,19,OFF GRADES,Chandrika Estate,BP,1550,295.6765,305.2385,23722.1256
2024-05-15,20,19,OFF GRADES,Chandrika Estate,BOP1A,1440,295.6765,305.2385,23722.1256
2024-05-21,21,20,WESTERN MEDIUM,Harangala,BOP,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Craighead,BOP,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Doombagastalawa,BOP,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Hatale,BOPSp,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Doombagastalawa,BOPSp,1600,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Craighead,BOPF/BOPFSp,1550,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Harangala,BOP1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Dartry Valley,BOP1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Craighead,FBOP/FBOP1,2200,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Dartry Valley,FBOP/FBOP1,2200,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Ancoombra,FBOP/FBOP1,2200,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Windsorforest,FBOP/FBOP1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Doombagastalawa,FBOP/FBOP1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Imboolpittia,FBOP/FBOP1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Dartry Valley,FBOPF/FBOPF1,2000,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Harangala,FBOPF/FBOPF1,1900,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Dartry Valley,OP/OPA,1400,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Randenigala Super,OP/OPA,1400,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Hanthana Hills,OP/OPA,1400,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Harangala,OP/OPA,1380,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Meezan,OP/OPA,1380,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Dartry Valley,OP1,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Kenilworth,OP1,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Dartry Valley,PEK/PEK1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Doombagastalawa,PEK/PEK1,1650,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN MEDIUM,Harangala,PEK/PEK1,1650,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Great Western,BOP,1420,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Bearwell,BOP,1400,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Wattegodde,BOP,1400,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Mattakelle,BOP,1400,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Bearwell,BOPSp,1400,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Wattegodde,BOPF/BOPFSp,1440,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Venture,BOP1,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Torrington,BOP1,1600,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Bambrakelly,FBOP/FBOP1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Queensberry,FBOP/FBOP1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Torrington,FBOP/FBOP1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Frotoft Super,FBOP/FBOP1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Glenloch,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Bambrakelly,OP/OPA,1380,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Gartmore,OP/OPA,1320,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Venture,OP/OPA,1320,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Venture,OP1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Frotoft Super,PEK/PEK1,1600,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Wattegodde,PEK/PEK1,1500,294.9261,304.5972,23788.7392
2024-05-21,21,20,WESTERN HIGH,Somerset,PEK/PEK1,1500,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Lovers Leap,BOP,1360,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Mahagastotte,BOP,1320,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Kenmare,BOPSp,1100,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Mahagastotte,BOPF/BOPFSp,1360,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Lovers Leap,BOPF/BOPFSp,1360,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Court Lodge,BOPF/BOPFSp,1180,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Lovers Leap,FBOP/FBOP1,1650,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Court Lodge,OP/OPA,850,294.9261,304.5972,23788.7392
2024-05-21,21,20,NUWARA ELIYAS,Court Lodge,PEK/PEK1,1300,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Alma,BOP,1650,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Kirklees,BOPSp,1160,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Lucky Land,BOPF/BOPFSp,1200,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Alma,BOP1,1950,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Blairlomond,BOP1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Alma,FBOP/FBOP1,1950,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Blairlomond,FBOP/FBOP1,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Blairlomond,FBOPF/FBOPF1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Alma,FBOPF/FBOPF1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Delmar,FBOPF/FBOPF1,1600,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Alma,OP/OPA,1420,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Blairlomond,OP/OPA,1320,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Alma,OP1,1650,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Alma,PEK/PEK1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UDAPUSSELLAWAS,Blairlomond,PEK/PEK1,1500,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Golden Garden,BOP,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Hidellana,BOP,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Andaradeniya Super,BOPSp,1850,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Hidellana,BOPF,1900,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Sithaka,BOPF,1850,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Pothotuwa,BOPF,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Bulathsinghala Tea,BOPF,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Kings Bru,BOPF,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Talgaswella,BOPFSp,1900,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Sithaka,FBOP,3400,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Gunawardana,FBOP,2750,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Kings Bru,FBOP1,2250,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Hidellana,FBOP1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,New Batuwangala,FBOP1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Sithaka,FBOP1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Gunawardana,FBOPF,2800,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Adams View,FBOPF1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Gangaboda,FBOPF1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Stream Line,FBOPF1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Pothotuwa,FBOPF1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Gunawardana,FBOPF1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,New Hopewell,FBOPF1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Lakvinka,FBOPF1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Seranya Super,FBOPF1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Galatara,FBOPF1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Dampahala,FBOPF1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,New Spring View,FBOPF1,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Pothotuwa,BOP1,3700,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Pothotuwa,OP1,3950,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Miriswatta,OP,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Lucky Dias,OPA,2050,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Lumbini,PEK,2150,294.9261,304.5972,23788.7392
2024-05-21,21,20,LOW GROWNS,Karagoda,PEK1,2100,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Shawlands,BOP,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Halpewatte Uva,BOP,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Aruna Keppetipola,BOP,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Demodara 'S',BOPSp,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Dickwella,BOPF/BOPFSp,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Demodara 'S',BOP1,2000,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Misty Uva,BOP1,1950,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Ambrosia Uva,FBOP/FBOP1,1850,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Misty Uva,FBOP/FBOP1,1850,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Sarnia Plaiderie,FBOP/FBOP1,1850,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Blossoms Uva Tea,FBOP/FBOP1,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Demodara 'S',FBOP/FBOP1,1800,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Sarnia Plaiderie,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Misty Uva,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Demodara 'S',FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Tinioya,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Aruna Keppetipola,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Blossoms Uva Tea,FBOPF/FBOPF1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Uva Samovar,FBOPF/FBOPF1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Ambrosia Uva,FBOPF/FBOPF1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Telbedde,FBOPF/FBOPF1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Dickwella,FBOPF/FBOPF1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Aruna Passara,OP/OPA,1440,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Telbedde,OP1,2000,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Dickwella,PEK/PEK1,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Blossoms Uva Tea,PEK/PEK1,1650,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Sarnia Plaiderie,PEK/PEK1,1650,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Aruna Keppetipola,PEK/PEK1,1650,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Uva Samovar,PEK/PEK1,1550,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Ambrosia Uva,PEK/PEK1,1550,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA MEDIUM,Misty Uva,PEK/PEK1,1550,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Glenanore,BOP,1600,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Gonamotawa,BOPSp,1700,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Spring Valley,BOPF/BOPFSp,1600,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Criag,BOP1,1950,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Gonamotawa,FBOP/FBOP1,2000,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Gonamotawa,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Ranaya,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Glenanore,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Spring Valley,FBOPF/FBOPF1,1750,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Mahadowa,OP/OPA,1400,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Gonamotawa,OP1,1850,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Criag,PEK/PEK1,1550,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Battawatte,PEK/PEK1,1550,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Gonamotawa,PEK/PEK1,1500,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Spring Valley,PEK/PEK1,1500,294.9261,304.5972,23788.7392
2024-05-21,21,20,UVA HIGH,Mahadowa,PEK/PEK1,1500,294.9261,304.5972,23788.7392
2024-05-21,21,20,UNORTHODOX HIGH,Dunsinane CTC,PF1,1340,294.9261,304.5972,23788.7392
2024-05-21,21,20,UNORTHODOX HIGH,Dunsinane CTC,BP1,1160,294.9261,304.5972,23788.7392
2024-05-21,21,20,UNORTHODOX HIGH,Ulugedara CTC,BPS,1120,294.9261,304.5972,23788.7392
2024-05-21,21,20,UNORTHODOX MEDIUM,New Peacock CTC,PF1,1320,294.9261,304.5972,23788.7392
2024-05-21,21,20,UNORTHODOX MEDIUM,Delta CTC,BP1,1140,294.9261,304.5972,23788.7392
2024-05-21,21,20,UNORTHODOX LOW,Hingalgoda CTC,PF1,1380,294.9261,304.5972,23788.7392
2024-05-21,21,20,UNORTHODOX LOW,Ceciliyan CTC,BP1,1380,294.9261,304.5972,23788.7392
2024-05-21,21,20,UNORTHODOX LOW,Ross Feld CTC,BPS,800,294.9261,304.5972,23788.7392
2024-05-21,21,20,PREMIUM FLOWERY,Kendalanda,FBOPFSp,7100,294.9261,304.5972,23788.7392
2024-05-21,21,20,PREMIUM FLOWERY,Suduwelipothahena Super,FBOPFExSp,8000,294.9261,304.5972,23788.7392
